BFR_ID BTO_ID CI RL_PU XL_PU B_MVAR L1_MVA L2_MVA L3_MVA BFR_LB BTO_LB LEN_KM ARE OWN ZE_R ZE_X ZE_C BR_NAME BUS_CTR1 CTR1 BUS_CTR2 CTR2 BFR_SH1 GSHT_F1 BSHT_F1 BTO_SH1 GSHT_T1 BSHT_T1 BFR_SH2 GSHT_F2 BSHT_F2 BTO_SH2 GSHT_T2 BSHT_T2 BFR_SH3 GSHT_F3 BSHT_F3 BTO_SH3 GSHT_T3 BSHT_T3
23076.0 4218.0 2.0 0.006958 0.018346 0.467 108.0 127.0 108.0 1.0 1.0 0.0 206.0 0.0 0.02087 0.05504 0.0 OLA-2Y-SP138-PNO-Y1-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
23077.0 3077.0 2.0 0.0 0.0001 0.0 127.0 127.0 127.0 1.0 1.0 0.0 206.0 0.0 0.0 0.0003 0.0 JUQ-2Y-SP138-JUQUEH-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
23077.0 22711.0 2.0 0.010797 0.028315 0.73 108.0 130.0 108.0 1.0 1.0 0.0 206.0 0.0 0.03239 0.08494 0.0 JUQ-2Y-SP138-BSS-2Y-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
23082.0 3082.0 2.0 0.014928 0.04414 0.0 81.0 81.0 81.0 1.0 1.0 0.0 207.0 0.0 0.04478 0.1324 0.0 MFO-2Y-SP088-MFOODS-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
23124.0 473.0 3.0 0.001656 0.006168 0.036 159.0 159.0 159.0 1.0 1.0 0.0 206.0 0.0 0.004968 0.0185 0.0 AGA-4Y-SP088-BAIXAD-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
23124.0 3124.0 1.0 4.1e-05 9.1e-05 0.001 103.0 103.0 103.0 1.0 1.0 0.0 206.0 0.0 0.0001218 0.0002741 0.0 AGA-4Y-SP088-AGA----S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
23128.0 21994.0 2.0 0.006179 0.015963 0.43 108.0 108.0 108.0 1.0 1.0 0.0 211.0 0.0 0.01854 0.04789 0.0 CPD-2Y-SP138-ITP-2Y-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
23129.0 23417.0 6.0 0.000749 0.003655 0.019 159.0 159.0 159.0 1.0 1.0 0.0 206.0 0.0 0.002247 0.01096 0.0 ULT-6Y-SP088-PET-6Y-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
23149.0 2040.0 1.0 0.35697 0.4989 2.16 38.0 52.0 38.0 1.0 1.0 0.0 210.0 0.0 1.071 1.497 0.0 CEC-2Y-SP088-BOTUCA-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
23164.0 638.0 2.0 0.013876 0.064803 1.87 115.0 159.0 115.0 1.0 1.0 0.0 209.0 0.0 0.04163 0.1944 0.0 UR2-2Y-SP138-CATAN2-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
23167.0 26586.0 2.0 0.048087 0.12421 3.3 80.0 108.0 80.0 1.0 1.0 0.0 209.0 0.0 0.1443 0.3726 0.0 ITJ-2Y-SP138-IAC-2Y-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
23198.0 22049.0 2.0 0.04132 0.094622 0.42 89.0 104.0 89.0 1.0 1.0 0.0 210.0 0.0 0.124 0.2839 0.0 HTK-2Y-SP088-IBR-2Y-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
23401.0 23058.0 2.0 0.032976 0.087282 0.373 50.0 50.0 50.0 1.0 1.0 0.0 207.0 0.0 0.09893 0.2618 0.0 DCTA2Y-SP088-AVP-2Y-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
23417.0 473.0 6.0 0.002667 0.014866 0.114 275.0 275.0 275.0 1.0 1.0 0.0 206.0 0.0 0.008001 0.0446 0.0 PET-6Y-SP088-BAIXAD-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
23417.0 3417.0 1.0 4e-05 0.000899 0.004 103.0 103.0 103.0 1.0 1.0 0.0 206.0 0.0 0.00012 0.002697 0.0 PET-6Y-SP088-PETROB-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
23425.0 23426.0 2.0 0.004 0.01032 0.256 139.0 163.0 139.0 1.0 1.0 0.0 206.0 0.0 0.012 0.03096 0.0 KAR-2Y-SP138-VIV-2Y-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
23427.0 3427.0 1.0 0.00033 0.00074 0.02 144.0 168.0 144.0 1.0 1.0 0.0 209.0 0.0 0.00099 0.00222 0.0 BBA-2Y-SP138-BBASSI-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
23427.0 27800.0 2.0 0.0169 0.0763 2.12 115.0 159.0 115.0 1.0 1.0 0.0 209.0 0.0 0.0507 0.2289 0.0 BBA-2Y-SP138-JB2-Y1-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
23477.0 482.0 3.0 0.004099 0.015263 0.881 159.0 159.0 159.0 1.0 1.0 0.0 206.0 0.0 0.0123 0.04579 0.0 PTQ-4Y-SP088-HBOSUL-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
23477.0 23124.0 3.0 0.002564 0.008549 0.047 144.0 144.0 144.0 1.0 1.0 0.0 206.0 0.0 0.007692 0.02565 0.0 PTQ-4Y-SP088-AGA-4Y-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
23579.0 1709.0 1.0 0.06634 0.12534 0.234 30.0 30.0 30.0 1.0 1.0 0.0 257.0 0.0 0.199 0.376 0.0 ITP-4Y-RJ069-PIABAN-R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
23579.0 3579.0 1.0 0.029578 0.07046 0.128 63.0 63.0 63.0 1.0 1.0 0.0 257.0 0.0 0.08873 0.2114 0.0 ITP-4Y-RJ069-ITAIPA-R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
23580.0 1750.0 1.0 0.40268 0.34684 0.492 30.0 30.0 30.0 1.0 1.0 0.0 257.0 0.0 1.208 1.041 0.0 CMB-2Y-RJ069-MACABUPC 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
23580.0 3580.0 1.0 7.1e-05 7.1e-05 0.0 30.0 30.0 30.0 1.0 1.0 0.0 257.0 0.0 7.071e-05 7.071e-05 0.0 CMB-2Y-RJ069-C.MBU--R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
23581.0 3581.0 1.0 0.0002 0.00051 0.013 122.0 134.0 122.0 1.0 1.0 0.0 257.0 0.0 0.0006 0.00153 0.0 MAU-2Y-RJ138-MAUA---R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
23584.0 7525.0 1.0 0.01157 0.02294 0.038 52.0 52.0 52.0 1.0 1.0 0.0 255.0 0.0 0.03471 0.06882 0.0 SOL-2Y-RJ069-PIR----R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
23587.0 1723.0 1.0 0.11207 0.15328 0.253 30.0 30.0 30.0 1.0 1.0 0.0 256.0 0.0 0.3362 0.4598 0.0 IMU-3Y-RJ069-ALCANT-R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
23587.0 3587.0 1.0 0.02486 0.02153 0.025 29.0 29.0 29.0 1.0 1.0 0.0 256.0 0.0 0.07458 0.06459 0.0 IMU-3Y-RJ069-IMUNAN-R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
23588.0 1709.0 1.0 0.06634 0.12534 0.234 30.0 30.0 30.0 1.0 1.0 0.0 257.0 0.0 0.199 0.376 0.0 SEC-3Y-RJ069-PIABAN-R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
23676.0 187.0 2.0 0.0249 0.0841 2.38 125.0 179.0 125.0 1.0 1.0 0.0 208.0 0.0 0.0747 0.2523 0.0 FRA5B2-SP138-M.MORA-M 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
23676.0 187.0 5.0 0.0224 0.0759 2.14 125.0 179.0 125.0 1.0 1.0 0.0 208.0 0.0 0.0672 0.2277 0.0 FRA5B2-SP138-M.MORA-M 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
23676.0 187.0 6.0 0.0224 0.0759 2.14 125.0 179.0 125.0 1.0 1.0 0.0 208.0 0.0 0.0672 0.2277 0.0 FRA5B2-SP138-M.MORA-M 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
23676.0 2333.0 1.0 0.0051 0.0171 0.48 125.0 179.0 125.0 1.0 1.0 0.0 208.0 0.0 0.0153 0.0513 0.0 FRA5B2-SP138-DIAMAN-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
23677.0 479.0 2.0 0.00665 0.03276 1.007 206.0 242.0 206.0 1.0 1.0 0.0 209.0 0.0 0.01995 0.09828 0.0 AR5-2Y-SP138-BAGUAC-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
23677.0 3677.0 2.0 0.0045 0.0104 0.267 144.0 168.0 144.0 1.0 1.0 0.0 209.0 0.0 0.0135 0.0312 0.0 AR5-2Y-SP138-ARAC-5-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
23677.0 22281.0 2.0 0.00292 0.01348 0.473 206.0 242.0 206.0 1.0 1.0 0.0 209.0 0.0 0.00876 0.04044 0.0 AR5-2Y-SP138-TRI-2Y-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
23686.0 3686.0 1.0 0.0007 0.0018 0.05 144.0 168.0 144.0 1.0 1.0 0.0 209.0 0.0 0.0021 0.0054 0.0 TB2-2Y-SP138-TANAB2-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
23686.0 24179.0 1.0 0.0375 0.0882 2.34 139.0 163.0 139.0 1.0 1.0 0.0 209.0 0.0 0.1125 0.2646 0.0 TB2-2Y-SP138-FCH-2Y-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
23849.0 694.0 2.0 0.01182 0.03051 0.758 139.0 163.0 139.0 1.0 1.0 0.0 207.0 0.0 0.03546 0.09153 0.0 CAIE2Y-SP138-MAIRI--S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
23857.0 23076.0 2.0 0.002719 0.007337 0.191 108.0 127.0 108.0 1.0 1.0 0.0 206.0 0.0 0.008157 0.02201 0.0 IBE-2Y-SP138-OLA-2Y-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
23901.0 1940.0 1.0 0.00895 0.0231 0.57 139.0 163.0 139.0 1.0 1.0 0.0 209.0 0.0 0.02685 0.0693 0.0 VCP-2Y-SP138-3LA-2Y-M 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
23901.0 24145.0 1.0 0.0264 0.068138 1.69 139.0 163.0 139.0 1.0 1.0 0.0 209.0 0.0 0.0792 0.2044 0.0 VCP-2Y-SP138-UFN-2Y-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
23921.0 3919.0 2.0 0.1521 0.2305 0.92 38.0 52.0 38.0 1.0 1.0 0.0 211.0 0.0 0.4563 0.6915 0.0 CCS-2Y-SP088-CERQUI-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
23930.0 4167.0 2.0 0.00059 0.001523 0.038 139.0 163.0 139.0 1.0 1.0 0.0 211.0 0.0 0.00177 0.004569 0.0 TT2-2Y-SP138-GUARD1-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
23930.0 22044.0 2.0 0.002953 0.007622 0.189 139.0 163.0 139.0 1.0 1.0 0.0 211.0 0.0 0.008859 0.02287 0.0 TT2-2Y-SP138-TTI-2Y-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
23943.0 23944.0 2.0 0.0532 0.13731 3.41 95.0 139.0 95.0 1.0 1.0 0.0 211.0 0.0 0.1596 0.4119 0.0 GUP-2Y-SP138-API-2Y-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
24151.0 22017.0 2.0 0.00971 0.025763 0.11 50.0 68.0 50.0 1.0 1.0 0.0 207.0 0.0 0.02913 0.07729 0.0 SIP-2Y-SP088-KRB-2Y-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
24172.0 27613.0 2.0 0.00132 0.003407 0.085 139.0 163.0 139.0 1.0 1.0 0.0 208.0 0.0 0.00396 0.01022 0.0 CED-2Y-SP138-ALM-2Y-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
24177.0 3851.0 1.0 0.00016 0.000254 0.01 136.0 163.0 139.0 1.0 1.0 0.0 207.0 0.0 0.00048 0.000762 0.0 CPT-2Y-SP138-FMORAT-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
24179.0 21917.0 2.0 0.00765 0.01796 0.48 139.0 163.0 139.0 1.0 1.0 0.0 209.0 0.0 0.02295 0.05388 0.0 FCH-2Y-SP138-VOT-2Y-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
24184.0 22012.0 2.0 0.004546 0.01192 0.31 108.0 130.0 108.0 1.0 1.0 0.0 206.0 0.0 0.01364 0.03576 0.0 BE4-2Y-SP138-GTU-2Y-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
24185.0 21996.0 2.0 0.027633 0.072581 1.86 80.0 108.0 80.0 1.0 1.0 0.0 208.0 0.0 0.0829 0.2177 0.0 IPI-2Y-SP138-RC2-2Y-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
24186.0 26825.0 2.0 0.00133 0.003433 0.085 139.0 163.0 139.0 1.0 1.0 0.0 208.0 0.0 0.00399 0.0103 0.0 CDS-2Y-SP138-DEL22Y-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
24186.0 27650.0 2.0 0.001739 0.00449 0.12 206.0 242.0 206.0 1.0 1.0 0.0 208.0 0.0 0.005217 0.01347 0.0 CDS-2Y-SP138-VSG-2Y-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
24194.0 4194.0 2.0 0.0005 0.001291 0.032 139.0 163.0 139.0 1.0 1.0 0.0 207.0 0.0 0.0015 0.003873 0.0 SBR-2Y-SP138-SINTOB-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
24194.0 22950.0 2.0 0.009 0.023229 0.577 139.0 163.0 139.0 1.0 1.0 0.0 207.0 0.0 0.027 0.06969 0.0 SBR-2Y-SP138-CZC-2Y-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
24209.0 21972.0 2.0 0.000801 0.003578 0.1 159.0 192.0 159.0 1.0 1.0 0.0 207.0 0.0 0.002403 0.01073 0.0 CUM-2Y-SP138-JRN-2Y-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
24217.0 21958.0 2.0 0.001254 0.005298 0.15 206.0 242.0 206.0 1.0 1.0 0.0 208.0 0.0 0.003762 0.01589 0.0 JAG52Y-SP138-PDR-2Y-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
24217.0 23109.0 2.0 0.011789 0.049835 1.45 206.0 242.0 206.0 1.0 1.0 0.0 208.0 0.0 0.03537 0.1495 0.0 JAG52Y-SP138-IAU-2Y-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
24219.0 564.0 1.0 0.00128 0.006849 0.211 208.0 249.0 208.0 1.0 1.0 0.0 208.0 0.0 0.00384 0.02055 0.0 SR2-Y2-SP138-RIBPRE-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
24219.0 4219.0 1.0 0.012588 0.030982 1.674 144.0 168.0 144.0 1.0 1.0 0.0 208.0 0.0 0.03776 0.09295 0.0 SR2-Y2-SP138-SERRA2-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
24219.0 7679.0 1.0 0.004623 0.024746 0.762 208.0 249.0 208.0 1.0 1.0 0.0 208.0 0.0 0.01387 0.07424 0.0 SR2-Y2-SP138-T1RSUL-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
24231.0 2328.0 1.0 0.0034 0.0083 0.21 101.0 144.0 101.0 1.0 1.0 0.0 209.0 0.0 0.0102 0.0249 0.0 AER-2Y-SP138-MIR+AE-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
24233.0 3846.0 1.0 3e-05 0.0001 0.002 95.0 139.0 95.0 1.0 1.0 0.0 206.0 0.0 9e-05 0.0003 0.0 BE3-2Y-SP138-BERTI3-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
24233.0 24234.0 2.0 0.010155 0.02663 0.68 108.0 130.0 108.0 1.0 1.0 0.0 206.0 0.0 0.03046 0.07989 0.0 BE3-2Y-SP138-BUN-2Y-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
24234.0 3056.0 1.0 0.0 0.0001 0.0 127.0 127.0 127.0 1.0 1.0 0.0 206.0 0.0 0.0 0.0003 0.0 BUN-2Y-SP138-BARRAU-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
24234.0 23077.0 2.0 0.006515 0.017084 0.44 108.0 130.0 108.0 1.0 1.0 0.0 206.0 0.0 0.01954 0.05125 0.0 BUN-2Y-SP138-JUQ-2Y-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
24235.0 730.0 2.0 0.017118 0.044891 1.15 96.0 108.0 96.0 1.0 1.0 0.0 206.0 0.0 0.05135 0.1347 0.0 MRS-2Y-SP138-SSEBAS-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
24238.0 22033.0 2.0 0.002779 0.011746 0.34 206.0 242.0 206.0 1.0 1.0 0.0 211.0 0.0 0.008337 0.03524 0.0 SJU-2Y-SP138-CLA-2Y-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
24243.0 22199.0 1.0 0.0017 0.00837 0.258 249.0 293.0 249.0 1.0 1.0 0.0 207.0 0.0 0.0051 0.02511 0.0 SAT-2Y-SP138-CPI-2Y-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
24252.0 4252.0 1.0 0.00061 0.00141 0.038 128.0 128.0 128.0 1.0 1.0 0.0 209.0 0.0 0.00183 0.00423 0.0 BNV-2Y-SP138-BERTIB-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
24252.0 22143.0 1.0 0.0021 0.00711 0.201 128.0 162.0 128.0 1.0 1.0 0.0 209.0 0.0 0.0063 0.02133 0.0 BNV-2Y-SP138-TRP-2Y-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
26580.0 633.0 2.0 0.006565 0.016961 0.45 139.0 163.0 139.0 1.0 1.0 0.0 209.0 0.0 0.0197 0.05088 0.0 BRI-2Y-SP138-BARIRI-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
26584.0 479.0 2.0 0.039047 0.10147 2.73 139.0 163.0 163.0 1.0 1.0 0.0 209.0 0.0 0.1171 0.3044 0.0 BRG-2Y-SP138-BAGUAC-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
26600.0 6601.0 1.0 0.004 0.001 0.03 103.0 129.0 103.0 1.0 1.0 0.0 207.0 0.0 0.012 0.003 0.0 MC4-2Y-SP138-MOCOC4-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
